ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
BB-406632953A-406632955A-9046602,20240725,2531972310,BroadBand Submitted,PONUMBER,13798216564.0,11235.0
BB-406632953A-406632955A-9046602,20240725,2531972310,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406633462A-406633467A-14354681,20240725,3103468205,BroadBand Submitted,PONUMBER,13798280587.0,12330.0
BB-406633462A-406633467A-14354681,20240725,3103468205,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406633462A-406633467A-2554735,20240725,3103468737,BroadBand Submitted,PONUMBER,13798280587.0,12330.0
BB-406633462A-406633467A-2554735,20240725,3103468737,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406633469A-406633471A-3116265,20240725,3103468220,BroadBand Submitted,PONUMBER,13798298748.0,12644.0
BB-406633469A-406633471A-3116265,20240725,3103468220,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406632048A-406632049A-2572995,20240725,3101955271,BroadBand Submitted,PONUMBER,13786857177.0,11151.0
BB-406632048A-406632049A-2572995,20240725,3101955271,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406632048A-406632049A-18655531,20240725,3101955281,BroadBand Submitted,PONUMBER,13786857177.0,11151.0
BB-406632048A-406632049A-18655531,20240725,3101955281,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406632299A-406632304A-14917621,20240725,98900490,BroadBand Submitted,PONUMBER,13798277953.0,12295.0
BB-406632299A-406632304A-14917621,20240725,98900490,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406632299A-406632304A-17291351,20240725,2854793445,BroadBand Submitted,PONUMBER,13798277953.0,12295.0
BB-406632299A-406632304A-17291351,20240725,2854793445,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406632299A-406632304A-2573035,20240725,3103469210,BroadBand Submitted,PONUMBER,13798277953.0,12295.0
BB-406632299A-406632304A-2573035,20240725,3103469210,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406632299A-406632304A-3281576,20240725,3103469214,BroadBand Submitted,PONUMBER,13798277953.0,12295.0
BB-406632299A-406632304A-3281576,20240725,3103469214,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406632299A-406632304A-15021551,20240725,3103471317,BroadBand Submitted,PONUMBER,13798277953.0,12295.0
BB-406632299A-406632304A-15021551,20240725,3103471317,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637017A-406637022A-8640442,20240725,3103477303,BroadBand Submitted,PONUMBER,13798213577.0,11186.0
BB-406637017A-406637022A-8640442,20240725,3103477303,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406637096A-406637099A-17291351,20240725,3103477487,BroadBand Submitted,PONUMBER,13798272473.0,12205.0
BB-406637096A-406637099A-17291351,20240725,3103477487,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406637621A-406637624A-18707771,20240725,2862282478,BroadBand Submitted,PONUMBER,13798281704.0,12348.0
BB-406637621A-406637624A-18707771,20240725,2862282478,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406637621A-406637624A-18655531,20240725,2862282480,BroadBand Submitted,PONUMBER,13798281704.0,12348.0
BB-406637621A-406637624A-18655531,20240725,2862282480,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406637522A-406637525A-15021551,20240725,3103483123,BroadBand Submitted,PONUMBER,13798295539.0,12579.0
BB-406637522A-406637525A-15021551,20240725,3103483123,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637522A-406637525A-3077666,20240725,3103483125,BroadBand Submitted,PONUMBER,13798295539.0,12579.0
BB-406637522A-406637525A-3077666,20240725,3103483125,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637621A-406637624A-71836286,20240725,3103479917,BroadBand Submitted,PONUMBER,13798281704.0,12348.0
BB-406637621A-406637624A-71836286,20240725,3103479917,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637973A-406637974A-4436345,20240725,3100099587,BroadBand Submitted,PONUMBER,13756177926.0,11498.0
BB-406637973A-406637974A-4436345,20240725,3100099587,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406637973A-406637974A-2277075,20240725,3100099594,BroadBand Submitted,PONUMBER,13756177926.0,11498.0
BB-406637973A-406637974A-2277075,20240725,3100099594,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406637973A-406637974A-2646405,20240725,3100099595,BroadBand Submitted,PONUMBER,13756177926.0,11498.0
BB-406637973A-406637974A-2646405,20240725,3100099595,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406637973A-406637974A-71836246,20240725,3100099606,BroadBand Submitted,PONUMBER,13756177926.0,11498.0
BB-406637973A-406637974A-71836246,20240725,3100099606,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406654747A-406654748A-2646395,20240725,3101026618,BroadBand Submitted,PONUMBER,13768306657.0,11261.0
BB-406654747A-406654748A-2646395,20240725,3101026618,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406654747A-406654748A-71964226,20240725,3101026624,BroadBand Submitted,PONUMBER,13753931910.0,11261.0
BB-406654747A-406654748A-71964226,20240725,3101026624,BroadBand Submitted,COMMENTS,Ceased Txn - BB-403739992A-403739994A-71964226-20240708-3098661586,Cessation Txn
BB-406654747A-406654748A-71964226,20240725,3101026624,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406654983A-406654984A-18660931,20240725,3095873056,BroadBand Submitted,PONUMBER,13733916037.0,11180.0
BB-406654983A-406654984A-18660931,20240725,3095873056,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406665893A-406665894A-9046602,20240725,69902680,BroadBand Submitted,PONUMBER,13798269236.0,12159.0
BB-406665893A-406665894A-9046602,20240725,69902680,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406665980A-406665983A-8640442,20240725,3103546922,BroadBand Submitted,PONUMBER,13798260417.0,11996.0
BB-406665980A-406665983A-8640442,20240725,3103546922,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406665980A-406665983A-26029034,20240725,3103549261,BroadBand Submitted,PONUMBER,13798260417.0,11996.0
BB-406665980A-406665983A-26029034,20240725,3103549261,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406666082A-406666083A-3548605,20240725,3098714994,BroadBand Submitted,PONUMBER,13753986794.0,12355.0
BB-406666082A-406666083A-3548605,20240725,3098714994,BroadBand Submitted,COMMENTS,Ceased Txn - BB-403760359A-403760360A-3548605-20240708-3098714994,Cessation Txn
BB-406666082A-406666083A-3548605,20240725,3098714994,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406643041A-406643042A-17291351,20240725,2618121258,BroadBand Submitted,PONUMBER,13798224826.0,11368.0
BB-406643041A-406643042A-17291351,20240725,2618121258,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406643041A-406643042A-3077666,20240725,3103496296,BroadBand Submitted,PONUMBER,13798224826.0,11368.0
BB-406643041A-406643042A-3077666,20240725,3103496296,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406643066A-406643067A-2646395,20240725,3091885842,BroadBand Submitted,PONUMBER,13689625811.0,11540.0
BB-406643066A-406643067A-2646395,20240725,3091885842,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406643409A-406643410A-2572995,20240725,3103495495,BroadBand Submitted,PONUMBER,13798259030.0,11963.0
BB-406643409A-406643410A-2572995,20240725,3103495495,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406656212A-406656213A-8873082,20240725,3103525005,BroadBand Submitted,PONUMBER,13798245964.0,11711.0
BB-406656564A-406656565A-17291351,20240725,3103525087,BroadBand Submitted,PONUMBER,13798283969.0,12392.0
BB-406656564A-406656565A-17291351,20240725,3103525087,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406609257A-406609258A-2573035,20240725,3091853133,BroadBand Submitted,PONUMBER,13717217799.0,11739.0
BB-406609257A-406609258A-2573035,20240725,3091853133,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406609685A-406609686A-71152596,20240725,3093261654,BroadBand Submitted,PONUMBER,13712534240.0,11696.0
BB-406609685A-406609686A-71152596,20240725,3093261654,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406609889A-406609891A-17291351,20240725,3103430222,BroadBand Submitted,PONUMBER,13798207827.0,11107.0
BB-406609889A-406609891A-17291351,20240725,3103430222,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406609906A-406609907A-18707771,20240725,3095638823,BroadBand Submitted,PONUMBER,13729723596.0,11316.0
BB-406609906A-406609907A-18707771,20240725,3095638823,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406609938A-406609940A-2573035,20240725,3103433056,BroadBand Submitted,PONUMBER,13798283522.0,12380.0
BB-406609938A-406609940A-2573035,20240725,3103433056,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406609938A-406609940A-18660931,20240725,3103433069,BroadBand Submitted,PONUMBER,13798283522.0,12380.0
BB-406609938A-406609940A-18660931,20240725,3103433069,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406648520A-406648521A-3077666,20240725,3103506375,BroadBand Submitted,PONUMBER,13798290804.0,12499.0
BB-406648520A-406648521A-3077666,20240725,3103506375,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406651144A-406651147A-2572995,20240725,3103515647,BroadBand Submitted,PONUMBER,13798210755.0,11147.0
BB-406651144A-406651147A-2572995,20240725,3103515647,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406651144A-406651147A-18707771,20240725,3103515652,BroadBand Submitted,PONUMBER,13798210755.0,11147.0
BB-406651144A-406651147A-18707771,20240725,3103515652,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406660310A-406660311A-2573275,20240725,3103535633,BroadBand Submitted,PONUMBER,13798268749.0,12148.0
BB-406660310A-406660311A-2573275,20240725,3103535633,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406660310A-406660311A-18655531,20240725,3103535636,BroadBand Submitted,PONUMBER,13798268749.0,12148.0
BB-406660310A-406660311A-18655531,20240725,3103535636,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406660373A-406660374A-17291351,20240725,2809442425,BroadBand Submitted,PONUMBER,13798224613.0,11365.0
BB-406660373A-406660374A-17291351,20240725,2809442425,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406660373A-406660374A-18660931,20240725,3103538349,BroadBand Submitted,PONUMBER,13798224613.0,11365.0
BB-406660373A-406660374A-18660931,20240725,3103538349,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406660481A-406660484A-71964226,20240725,3103536847,BroadBand Submitted,PONUMBER,13798293362.0,12538.0
BB-406660481A-406660484A-71964226,20240725,3103536847,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406660626A-406660627A-15021511,20240725,3087032589,BroadBand Submitted,PONUMBER,13650903836.0,12209.0
BB-406660626A-406660627A-15021511,20240725,3087032589,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406660628A-406660633A-50031632,20240725,3103536669,BroadBand Submitted,PONUMBER,13798220904.0,11309.0
BB-406660628A-406660633A-50031632,20240725,3103536669,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406660685A-406660686A-8872762,20240725,149235069,BroadBand Submitted,PONUMBER,13798215506.0,11212.0
BB-406675522A-406675523A-4210125,20240725,3103566099,BroadBand Submitted,PONUMBER,13798248869.0,11768.0
BB-406675522A-406675523A-4210125,20240725,3103566099,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406675546A-406675547A-26029034,20240725,3103567823,BroadBand Submitted,PONUMBER,13798242149.0,11668.0
BB-406675546A-406675547A-26029034,20240725,3103567823,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406675546A-406675547A-71152596,20240725,3103567824,BroadBand Submitted,PONUMBER,13798242149.0,11668.0
BB-406675546A-406675547A-71152596,20240725,3103567824,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406675579A-406675584A-9046602,20240725,2420119116,BroadBand Submitted,PONUMBER,13798268021.0,12136.0
BB-406675579A-406675584A-9046602,20240725,2420119116,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406675579A-406675584A-3116265,20240725,3103565829,BroadBand Submitted,PONUMBER,13798268021.0,12136.0
BB-406675579A-406675584A-3116265,20240725,3103565829,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406675826A-406675831A-8640442,20240725,3103566196,BroadBand Submitted,PONUMBER,13798274609.0,12240.0
BB-406675826A-406675831A-8640442,20240725,3103566196,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406601955A-406601958A-18707841,20240725,3103415360,BroadBand Submitted,PONUMBER,13798246008.0,11712.0
BB-406601955A-406601958A-18707841,20240725,3103415360,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406601955A-406601958A-2277285,20240725,3103415363,BroadBand Submitted,PONUMBER,13798246008.0,11712.0
BB-406601955A-406601958A-2277285,20240725,3103415363,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406602232A-406602233A-18707771,20240725,3103412108,BroadBand Submitted,PONUMBER,13768354476.0,12163.0
BB-406602232A-406602233A-18707771,20240725,3103412108,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406602734A-406602735A-2554735,20240725,3103415712,BroadBand Submitted,PONUMBER,13798266586.0,12109.0
BB-406602734A-406602735A-2554735,20240725,3103415712,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406643839A-406643840A-18655531,20240725,3103497556,BroadBand Submitted,PONUMBER,13798244176.0,11690.0
BB-406643839A-406643840A-18655531,20240725,3103497556,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406667274A-406667277A-18707841,20240725,3103551185,BroadBand Submitted,PONUMBER,13798224459.0,11362.0
BB-406667274A-406667277A-18707841,20240725,3103551185,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616279A-406616280A-3622025,20240725,3103444774,BroadBand Submitted,PONUMBER,13798296960.0,12609.0
BB-406616279A-406616280A-3622025,20240725,3103444774,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616502A-406616503A-9046602,20240725,2071463883,BroadBand Submitted,PONUMBER,13798245714.0,11709.0
BB-406616502A-406616503A-9046602,20240725,2071463883,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406616502A-406616503A-2572995,20240725,3103445625,BroadBand Submitted,PONUMBER,13798245714.0,11709.0
BB-406616502A-406616503A-2572995,20240725,3103445625,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616502A-406616503A-2573035,20240725,3103445626,BroadBand Submitted,PONUMBER,13798245714.0,11709.0
BB-406616502A-406616503A-2573035,20240725,3103445626,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616525A-406616526A-18707841,20240725,3103445151,BroadBand Submitted,PONUMBER,13798296994.0,12611.0
BB-406616525A-406616526A-18707841,20240725,3103445151,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616528A-406616529A-15021551,20240725,3103447000,BroadBand Submitted,PONUMBER,13798235153.0,11551.0
BB-406616528A-406616529A-15021551,20240725,3103447000,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406632048A-406632049A-3281576,20240725,3101961649,BroadBand Submitted,PONUMBER,13786857177.0,11151.0
BB-406632048A-406632049A-3281576,20240725,3101961649,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406678213A-406678214A-3116265,20240725,3103572767,BroadBand Submitted,PONUMBER,13798201169.0,10974.0
BB-406678213A-406678214A-3116265,20240725,3103572767,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406678356A-406678361A-9046602,20240725,3103573351,BroadBand Submitted,PONUMBER,13798296805.0,12606.0
BB-406678356A-406678361A-9046602,20240725,3103573351,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406678848A-406678851A-17291351,20240725,2823183584,BroadBand Submitted,PONUMBER,13798251967.0,11828.0
BB-406678848A-406678851A-17291351,20240725,2823183584,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406611636A-406611637A-3077666,20240725,3103436521,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-3077666,20240725,3103436521,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611636A-406611637A-3125936,20240725,3103437951,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-3125936,20240725,3103437951,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611797A-406611798A-18655531,20240725,2524392318,BroadBand Submitted,PONUMBER,13798258453.0,11951.0
BB-406611797A-406611798A-18655531,20240725,2524392318,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406612038A-406612043A-8640442,20240725,3103435020,BroadBand Submitted,PONUMBER,13798250460.0,11801.0
BB-406612038A-406612043A-8640442,20240725,3103435020,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406612038A-406612043A-18707841,20240725,3103435884,BroadBand Submitted,PONUMBER,13798250460.0,11801.0
BB-406612038A-406612043A-18707841,20240725,3103435884,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406612051A-406612056A-8640442,20240725,3103435044,BroadBand Submitted,PONUMBER,13798220645.0,11299.0
BB-406612051A-406612056A-8640442,20240725,3103435044,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406612067A-406612070A-2554735,20240725,3103441428,BroadBand Submitted,PONUMBER,13798257528.0,11934.0
BB-406612067A-406612070A-2554735,20240725,3103441428,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406612312A-406612315A-3116265,20240725,3103435412,BroadBand Submitted,PONUMBER,13798218155.0,11259.0
BB-406612312A-406612315A-3116265,20240725,3103435412,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406612735A-406612737A-15021551,20240725,3103438891,BroadBand Submitted,PONUMBER,13798295823.0,12586.0
BB-406612735A-406612737A-15021551,20240725,3103438891,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406612753A-406612754A-9046602,20240725,3103436590,BroadBand Submitted,PONUMBER,13798237575.0,11596.0
BB-406612753A-406612754A-9046602,20240725,3103436590,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406645313A-406645318A-4436345,20240725,3103498488,BroadBand Submitted,PONUMBER,13625882148.0,12454.0
BB-406647135A-406647138A-3116265,20240725,3103501831,BroadBand Submitted,PONUMBER,13798246175.0,11716.0
BB-406647135A-406647138A-3116265,20240725,3103501831,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406654204A-406654206A-71152596,20240725,3103523819,BroadBand Submitted,PONUMBER,13798202730.0,11002.0
BB-406654204A-406654206A-71152596,20240725,3103523819,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406654204A-406654206A-2646395,20240725,3103523822,BroadBand Submitted,PONUMBER,13798202730.0,11002.0
BB-406654204A-406654206A-2646395,20240725,3103523822,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406654232A-406654233A-9046602,20240725,2090808500,BroadBand Submitted,PONUMBER,13798241170.0,11652.0
BB-406654232A-406654233A-9046602,20240725,2090808500,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406654232A-406654233A-3116265,20240725,3103519529,BroadBand Submitted,PONUMBER,13798241170.0,11652.0
BB-406654232A-406654233A-3116265,20240725,3103519529,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406605278A-406605279A-26029034,20240725,3095415644,BroadBand Submitted,PONUMBER,13727661650.0,11493.0
BB-406605278A-406605279A-26029034,20240725,3095415644,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406605278A-406605279A-50031632,20240725,3095415645,BroadBand Submitted,PONUMBER,13727661650.0,11493.0
BB-406605278A-406605279A-50031632,20240725,3095415645,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406605474A-406605475A-18707841,20240725,3103420011,BroadBand Submitted,PONUMBER,13798231596.0,11493.0
BB-406605474A-406605475A-18707841,20240725,3103420011,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406605532A-406605533A-4176335,20240725,3103420605,BroadBand Submitted,PONUMBER,13798202927.0,11008.0
BB-406605532A-406605533A-4176335,20240725,3103420605,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406606172A-406606176A-2573035,20240725,3103423506,BroadBand Submitted,PONUMBER,13729753010.0,11833.0
BB-406606172A-406606176A-2573035,20240725,3103423506,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406606172A-406606176A-26029034,20240725,3103423509,BroadBand Submitted,PONUMBER,13729753010.0,11833.0
BB-406606172A-406606176A-26029034,20240725,3103423509,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406640189A-406640192A-2573035,20240725,3103490841,BroadBand Submitted,PONUMBER,13798249946.0,11792.0
BB-406640189A-406640192A-2573035,20240725,3103490841,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406659225A-406659226A-18707771,20240725,3098488380,BroadBand Submitted,PONUMBER,13753487915.0,11270.0
BB-406659225A-406659226A-18707771,20240725,3098488380,BroadBand Submitted,COMMENTS,Ceased Txn - BB-403599238A-403599239A-18707771-20240707-3098488380,Cessation Txn
BB-406659225A-406659226A-18707771,20240725,3098488380,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406659225A-406659226A-2277285,20240725,3098488382,BroadBand Submitted,PONUMBER,13753487915.0,11270.0
BB-406659225A-406659226A-2277285,20240725,3098488382,BroadBand Submitted,COMMENTS,Ceased Txn - BB-403599238A-403599239A-2277285-20240707-3098488382,Cessation Txn
BB-406659225A-406659226A-2277285,20240725,3098488382,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406659249A-406659250A-4176325,20240725,3103533114,BroadBand Submitted,PONUMBER,13798200784.0,10961.0
BB-406659249A-406659250A-4176325,20240725,3103533114,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406659380A-406659383A-2572995,20240725,3103533651,BroadBand Submitted,PONUMBER,13798201279.0,10975.0
BB-406659380A-406659383A-2572995,20240725,3103533651,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406659531A-406659536A-2573035,20240725,3103534168,BroadBand Submitted,PONUMBER,13798275653.0,12260.0
BB-406659531A-406659536A-2573035,20240725,3103534168,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406659531A-406659536A-3622025,20240725,3103534171,BroadBand Submitted,PONUMBER,13798275653.0,12260.0
BB-406659531A-406659536A-3622025,20240725,3103534171,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406659672A-406659675A-2554735,20240725,3103537476,BroadBand Submitted,PONUMBER,13798281856.0,12349.0
BB-406659672A-406659675A-2554735,20240725,3103537476,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406659827A-406659828A-3077666,20240725,3098698249,BroadBand Submitted,PONUMBER,13753943765.0,11499.0
BB-406659827A-406659828A-3077666,20240725,3098698249,BroadBand Submitted,COMMENTS,Ceased Txn - BB-403713097A-403713099A-3077666-20240708-3098698249,Cessation Txn
BB-406659827A-406659828A-3077666,20240725,3098698249,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406615139A-406615140A-4436345,20240725,3103442981,BroadBand Submitted,PONUMBER,13798201478.0,10979.0
BB-406615139A-406615140A-4436345,20240725,3103442981,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406615367A-406615370A-17291351,20240725,3103442192,BroadBand Submitted,PONUMBER,13798215573.0,11213.0
BB-406615367A-406615370A-17291351,20240725,3103442192,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406642745A-406642747A-71773366,20240725,3103496487,BroadBand Submitted,PONUMBER,13798287571.0,12449.0
BB-406642745A-406642747A-71773366,20240725,3103496487,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406642774A-406642779A-9046602,20240725,2408186062,BroadBand Submitted,PONUMBER,13798234884.0,11544.0
BB-406642774A-406642779A-9046602,20240725,2408186062,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406642895A-406642896A-3077686,20240725,3103493571,BroadBand Submitted,PONUMBER,13798261218.0,12010.0
BB-406642895A-406642896A-3077686,20240725,3103493571,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406642951A-406642953A-4436345,20240725,3099060495,BroadBand Submitted,PONUMBER,13766821879.0,11081.0
BB-406642951A-406642953A-4436345,20240725,3099060495,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406643001A-406643003A-18705531,20240725,3103491714,BroadBand Submitted,PONUMBER,13798293607.0,12543.0
BB-406643001A-406643003A-18705531,20240725,3103491714,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406643001A-406643003A-8640442,20240725,3103491719,BroadBand Submitted,PONUMBER,13798293607.0,12543.0
BB-406643001A-406643003A-8640442,20240725,3103491719,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406632383A-406632388A-8640442,20240725,3103465245,BroadBand Submitted,PONUMBER,13798276416.0,12274.0
BB-406632383A-406632388A-8640442,20240725,3103465245,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
